GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,21600061,479,101123,Gerald Green,1610612738,Boston Celtics,4,4,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,13,1,0,20161102,0,BOS,CHI
Shot Chart Detail,21600061,481,101123,Gerald Green,1610612738,Boston Celtics,4,4,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,2,1,1,20161102,0,BOS,CHI
Shot Chart Detail,21600068,151,101123,Gerald Green,1610612738,Boston Celtics,2,9,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-130,228,1,1,20161103,1,CLE,BOS
Shot Chart Detail,21600068,163,101123,Gerald Green,1610612738,Boston Celtics,2,8,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-142,205,1,0,20161103,0,CLE,BOS
Shot Chart Detail,21600068,167,101123,Gerald Green,1610612738,Boston Celtics,2,8,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-156,203,1,1,20161103,1,CLE,BOS
Shot Chart Detail,21600068,173,101123,Gerald Green,1610612738,Boston Celtics,2,7,36,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,16,1,0,20161103,0,CLE,BOS
Shot Chart Detail,21600068,402,101123,Gerald Green,1610612738,Boston Celtics,3,1,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,202,144,1,0,20161103,0,CLE,BOS
Shot Chart Detail,21600068,412,101123,Gerald Green,1610612738,Boston Celtics,3,0,41,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,-21,1,0,20161103,0,CLE,BOS
Shot Chart Detail,21600091,140,101123,Gerald Green,1610612738,Boston Celtics,2,11,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-104,249,1,1,20161106,1,BOS,DEN
Shot Chart Detail,21600091,162,101123,Gerald Green,1610612738,Boston Celtics,2,9,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-205,174,1,0,20161106,0,BOS,DEN
Shot Chart Detail,21600091,397,101123,Gerald Green,1610612738,Boston Celtics,3,0,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-14,149,1,1,20161106,1,BOS,DEN
Shot Chart Detail,21600091,399,101123,Gerald Green,1610612738,Boston Celtics,3,0,38,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,51,1,1,20161106,1,BOS,DEN
Shot Chart Detail,21600107,157,101123,Gerald Green,1610612738,Boston Celtics,2,9,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,166,56,1,0,20161109,0,WAS,BOS
Shot Chart Detail,21600107,170,101123,Gerald Green,1610612738,Boston Celtics,2,8,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,158,208,1,0,20161109,0,WAS,BOS
Shot Chart Detail,21600107,452,101123,Gerald Green,1610612738,Boston Celtics,4,9,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,179,193,1,0,20161109,0,WAS,BOS
Shot Chart Detail,21600125,599,101123,Gerald Green,1610612738,Boston Celtics,4,1,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,27,180,1,0,20161111,0,BOS,NYK
Shot Chart Detail,21600161,320,101123,Gerald Green,1610612738,Boston Celtics,3,3,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,46,1,0,20161116,0,BOS,DAL
Shot Chart Detail,21600161,321,101123,Gerald Green,1610612738,Boston Celtics,3,3,18,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20161116,0,BOS,DAL
Shot Chart Detail,21600161,342,101123,Gerald Green,1610612738,Boston Celtics,3,1,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-60,247,1,0,20161116,0,BOS,DAL
Shot Chart Detail,21600161,372,101123,Gerald Green,1610612738,Boston Celtics,4,9,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,168,188,1,0,20161116,0,BOS,DAL
Shot Chart Detail,21600179,159,101123,Gerald Green,1610612738,Boston Celtics,2,8,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-112,174,1,0,20161118,0,BOS,GSW
Shot Chart Detail,21600179,169,101123,Gerald Green,1610612738,Boston Celtics,2,6,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,8,1,0,20161118,0,BOS,GSW
Shot Chart Detail,21600179,186,101123,Gerald Green,1610612738,Boston Celtics,2,5,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,3,1,0,20161118,0,BOS,GSW
Shot Chart Detail,21600179,195,101123,Gerald Green,1610612738,Boston Celtics,2,4,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,99,47,1,0,20161118,0,BOS,GSW
Shot Chart Detail,21600179,200,101123,Gerald Green,1610612738,Boston Celtics,2,4,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,148,208,1,1,20161118,1,BOS,GSW
Shot Chart Detail,21600179,210,101123,Gerald Green,1610612738,Boston Celtics,2,2,51,Made Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-102,228,1,1,20161118,1,BOS,GSW
Shot Chart Detail,21600179,227,101123,Gerald Green,1610612738,Boston Celtics,2,1,33,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-97,43,1,0,20161118,0,BOS,GSW
Shot Chart Detail,21600179,294,101123,Gerald Green,1610612738,Boston Celtics,3,6,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-155,213,1,0,20161118,0,BOS,GSW
Shot Chart Detail,21600179,297,101123,Gerald Green,1610612738,Boston Celtics,3,5,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,-1,1,0,20161118,0,BOS,GSW
Shot Chart Detail,21600179,321,101123,Gerald Green,1610612738,Boston Celtics,3,4,6,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-42,46,1,0,20161118,0,BOS,GSW
Shot Chart Detail,21600179,363,101123,Gerald Green,1610612738,Boston Celtics,3,0,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,7,1,0,20161118,0,BOS,GSW
Shot Chart Detail,21600294,130,101123,Gerald Green,1610612738,Boston Celtics,2,8,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,148,193,1,0,20161203,0,PHI,BOS
Shot Chart Detail,21600294,143,101123,Gerald Green,1610612738,Boston Celtics,2,8,9,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,20,101,1,0,20161203,0,PHI,BOS
Shot Chart Detail,21600322,162,101123,Gerald Green,1610612738,Boston Celtics,2,8,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,213,144,1,0,20161207,0,ORL,BOS
Shot Chart Detail,21600322,559,101123,Gerald Green,1610612738,Boston Celtics,4,0,37,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20161207,0,ORL,BOS
Shot Chart Detail,21600424,140,101123,Gerald Green,1610612738,Boston Celtics,2,9,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,16,1,0,20161220,0,MEM,BOS
Shot Chart Detail,21600424,153,101123,Gerald Green,1610612738,Boston Celtics,2,8,22,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-210,144,1,1,20161220,1,MEM,BOS
Shot Chart Detail,21600424,160,101123,Gerald Green,1610612738,Boston Celtics,2,7,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-2,252,1,0,20161220,0,MEM,BOS
Shot Chart Detail,21600424,194,101123,Gerald Green,1610612738,Boston Celtics,2,5,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,21,1,0,20161220,0,MEM,BOS
Shot Chart Detail,21600424,198,101123,Gerald Green,1610612738,Boston Celtics,2,4,56,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161220,1,MEM,BOS
Shot Chart Detail,21600424,211,101123,Gerald Green,1610612738,Boston Celtics,2,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-212,149,1,0,20161220,0,MEM,BOS
Shot Chart Detail,21600456,158,101123,Gerald Green,1610612738,Boston Celtics,2,7,39,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-58,31,1,1,20161225,0,NYK,BOS
Shot Chart Detail,21600456,175,101123,Gerald Green,1610612738,Boston Celtics,2,6,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-204,154,1,0,20161225,0,NYK,BOS
Shot Chart Detail,21600456,185,101123,Gerald Green,1610612738,Boston Celtics,2,5,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-137,26,1,0,20161225,0,NYK,BOS
Shot Chart Detail,21600456,206,101123,Gerald Green,1610612738,Boston Celtics,2,3,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,-11,1,0,20161225,0,NYK,BOS
Shot Chart Detail,21600456,215,101123,Gerald Green,1610612738,Boston Celtics,2,2,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,149,1,1,20161225,1,NYK,BOS
Shot Chart Detail,21600456,384,101123,Gerald Green,1610612738,Boston Celtics,4,11,18,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,-16,1,1,20161225,1,NYK,BOS
Shot Chart Detail,21600472,103,101123,Gerald Green,1610612738,Boston Celtics,1,0,29,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,8,1,0,20161227,0,BOS,MEM
Shot Chart Detail,21600472,118,101123,Gerald Green,1610612738,Boston Celtics,2,11,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,84,149,1,1,20161227,1,BOS,MEM
Shot Chart Detail,21600472,133,101123,Gerald Green,1610612738,Boston Celtics,2,10,29,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,210,124,1,1,20161227,1,BOS,MEM
Shot Chart Detail,21600472,138,101123,Gerald Green,1610612738,Boston Celtics,2,9,44,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,12,151,1,1,20161227,1,BOS,MEM
Shot Chart Detail,21600472,152,101123,Gerald Green,1610612738,Boston Celtics,2,8,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,96,239,1,1,20161227,0,BOS,MEM
Shot Chart Detail,21600472,154,101123,Gerald Green,1610612738,Boston Celtics,2,8,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,154,1,0,20161227,0,BOS,MEM
Shot Chart Detail,21600472,400,101123,Gerald Green,1610612738,Boston Celtics,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,46,-7,462,1,0,20161227,0,BOS,MEM
Shot Chart Detail,21600472,408,101123,Gerald Green,1610612738,Boston Celtics,4,11,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,0,1,1,20161227,1,BOS,MEM
Shot Chart Detail,21600472,450,101123,Gerald Green,1610612738,Boston Celtics,4,7,32,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,109,228,1,1,20161227,1,BOS,MEM
Shot Chart Detail,21600472,464,101123,Gerald Green,1610612738,Boston Celtics,4,6,13,Made Shot,Driving Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,18,1,1,20161227,0,BOS,MEM
Shot Chart Detail,21600488,134,101123,Gerald Green,1610612738,Boston Celtics,2,11,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-241,75,1,1,20161229,1,CLE,BOS
Shot Chart Detail,21600488,159,101123,Gerald Green,1610612738,Boston Celtics,2,9,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-143,18,1,1,20161229,1,CLE,BOS
Shot Chart Detail,21600488,161,101123,Gerald Green,1610612738,Boston Celtics,2,8,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,73,237,1,1,20161229,1,CLE,BOS
Shot Chart Detail,21600488,372,101123,Gerald Green,1610612738,Boston Celtics,3,3,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-7,213,1,0,20161229,0,CLE,BOS
Shot Chart Detail,21600488,385,101123,Gerald Green,1610612738,Boston Celtics,3,1,47,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,-1,1,0,20161229,0,CLE,BOS
Shot Chart Detail,21600488,410,101123,Gerald Green,1610612738,Boston Celtics,3,0,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,150,198,1,0,20161229,0,CLE,BOS
Shot Chart Detail,21600494,117,101123,Gerald Green,1610612738,Boston Celtics,2,11,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,23,-178,151,1,0,20161230,0,BOS,MIA
Shot Chart Detail,21600494,121,101123,Gerald Green,1610612738,Boston Celtics,2,10,43,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-142,11,1,1,20161230,1,BOS,MIA
Shot Chart Detail,21600546,138,101123,Gerald Green,1610612738,Boston Celtics,2,8,11,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-243,31,1,1,20170106,1,BOS,PHI
Shot Chart Detail,21600553,135,101123,Gerald Green,1610612738,Boston Celtics,2,11,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-214,159,1,0,20170107,0,BOS,NOP
Shot Chart Detail,21600553,150,101123,Gerald Green,1610612738,Boston Celtics,2,10,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,175,1,1,20170107,1,BOS,NOP
Shot Chart Detail,21600553,177,101123,Gerald Green,1610612738,Boston Celtics,2,7,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-96,156,1,1,20170107,0,BOS,NOP
Shot Chart Detail,21600553,186,101123,Gerald Green,1610612738,Boston Celtics,2,6,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-212,159,1,1,20170107,1,BOS,NOP
Shot Chart Detail,21600553,388,101123,Gerald Green,1610612738,Boston Celtics,3,1,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,26,1,0,20170107,0,BOS,NOP
Shot Chart Detail,21600553,453,101123,Gerald Green,1610612738,Boston Celtics,4,9,6,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,15,1,0,20170107,0,BOS,NOP
Shot Chart Detail,21600553,463,101123,Gerald Green,1610612738,Boston Celtics,4,7,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,21,1,0,20170107,0,BOS,NOP
Shot Chart Detail,21600572,169,101123,Gerald Green,1610612738,Boston Celtics,2,7,57,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,187,65,1,1,20170110,0,TOR,BOS
Shot Chart Detail,21600572,188,101123,Gerald Green,1610612738,Boston Celtics,2,5,18,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,30,129,1,1,20170110,0,TOR,BOS
Shot Chart Detail,21600572,202,101123,Gerald Green,1610612738,Boston Celtics,2,4,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-197,159,1,0,20170110,0,TOR,BOS
Shot Chart Detail,21600572,205,101123,Gerald Green,1610612738,Boston Celtics,2,3,54,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,1,20170110,1,TOR,BOS
Shot Chart Detail,21600572,212,101123,Gerald Green,1610612738,Boston Celtics,2,3,38,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-71,165,1,1,20170110,1,TOR,BOS
Shot Chart Detail,21600572,215,101123,Gerald Green,1610612738,Boston Celtics,2,3,9,Missed Shot,Turnaround Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,11,1,0,20170110,0,TOR,BOS
Shot Chart Detail,21600572,237,101123,Gerald Green,1610612738,Boston Celtics,2,0,29,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-165,31,1,0,20170110,0,TOR,BOS
Shot Chart Detail,21600572,401,101123,Gerald Green,1610612738,Boston Celtics,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,75,6,753,1,0,20170110,0,TOR,BOS
Shot Chart Detail,21600572,448,101123,Gerald Green,1610612738,Boston Celtics,4,8,6,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170110,1,TOR,BOS
Shot Chart Detail,21600572,452,101123,Gerald Green,1610612738,Boston Celtics,4,7,25,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,125,8,1,1,20170110,0,TOR,BOS
Shot Chart Detail,21600572,542,101123,Gerald Green,1610612738,Boston Celtics,4,0,57,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,120,52,1,0,20170110,0,TOR,BOS
Shot Chart Detail,21600572,573,101123,Gerald Green,1610612738,Boston Celtics,4,0,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,125,257,1,0,20170110,0,TOR,BOS
Shot Chart Detail,21600583,92,101123,Gerald Green,1610612738,Boston Celtics,1,1,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,133,214,1,1,20170111,1,BOS,WAS
Shot Chart Detail,21600583,135,101123,Gerald Green,1610612738,Boston Celtics,2,9,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,9,213,1,0,20170111,0,BOS,WAS
Shot Chart Detail,21600583,374,101123,Gerald Green,1610612738,Boston Celtics,3,0,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-176,183,1,0,20170111,0,BOS,WAS
Shot Chart Detail,21600583,410,101123,Gerald Green,1610612738,Boston Celtics,4,9,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,-19,1,1,20170111,1,BOS,WAS
Shot Chart Detail,21600583,417,101123,Gerald Green,1610612738,Boston Celtics,4,8,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,174,203,1,0,20170111,0,BOS,WAS
Shot Chart Detail,21600583,421,101123,Gerald Green,1610612738,Boston Celtics,4,8,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,51,1,0,20170111,0,BOS,WAS
Shot Chart Detail,21600597,385,101123,Gerald Green,1610612738,Boston Celtics,3,0,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-78,229,1,0,20170113,0,ATL,BOS
Shot Chart Detail,21600597,387,101123,Gerald Green,1610612738,Boston Celtics,3,0,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,189,23,1,0,20170113,0,ATL,BOS
Shot Chart Detail,21600597,409,101123,Gerald Green,1610612738,Boston Celtics,4,9,56,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,46,1,0,20170113,0,ATL,BOS
Shot Chart Detail,21600597,420,101123,Gerald Green,1610612738,Boston Celtics,4,8,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-40,180,1,0,20170113,0,ATL,BOS
Shot Chart Detail,21600597,434,101123,Gerald Green,1610612738,Boston Celtics,4,7,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,9,247,1,1,20170113,0,ATL,BOS
Shot Chart Detail,21600597,452,101123,Gerald Green,1610612738,Boston Celtics,4,6,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-32,242,1,0,20170113,0,ATL,BOS
Shot Chart Detail,21600630,132,101123,Gerald Green,1610612738,Boston Celtics,2,10,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-86,70,1,0,20170118,0,BOS,NYK
