GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,41700122,735,203496,Robert Covington,1610612755,Philadelphia 76ers,4,0,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,144,218,1,0,20180416,0,PHI,MIA
Shot Chart Detail,41700122,713,203496,Robert Covington,1610612755,Philadelphia 76ers,4,0,18,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20180416,0,PHI,MIA
Shot Chart Detail,41700122,711,203496,Robert Covington,1610612755,Philadelphia 76ers,4,0,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,0,20180416,0,PHI,MIA
Shot Chart Detail,41700122,715,203496,Robert Covington,1610612755,Philadelphia 76ers,4,0,17,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180416,0,PHI,MIA
Shot Chart Detail,41700122,728,203496,Robert Covington,1610612755,Philadelphia 76ers,4,0,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,123,258,1,1,20180416,1,PHI,MIA
Shot Chart Detail,41700123,44,203496,Robert Covington,1610612755,Philadelphia 76ers,1,8,29,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,18,1,1,20180419,1,MIA,PHI
Shot Chart Detail,41700123,88,203496,Robert Covington,1610612755,Philadelphia 76ers,1,6,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-152,216,1,1,20180419,0,MIA,PHI
Shot Chart Detail,41700123,604,203496,Robert Covington,1610612755,Philadelphia 76ers,4,9,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,6,1,0,20180419,0,MIA,PHI
Shot Chart Detail,41700123,667,203496,Robert Covington,1610612755,Philadelphia 76ers,4,5,27,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,5,1,0,20180419,0,MIA,PHI
Shot Chart Detail,41700123,720,203496,Robert Covington,1610612755,Philadelphia 76ers,4,1,30,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,46,1,1,20180419,1,MIA,PHI
Shot Chart Detail,41700124,39,203496,Robert Covington,1610612755,Philadelphia 76ers,1,9,27,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,1,20180421,1,MIA,PHI
Shot Chart Detail,41700124,100,203496,Robert Covington,1610612755,Philadelphia 76ers,1,5,28,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,65,1,1,20180421,1,MIA,PHI
Shot Chart Detail,41700124,122,203496,Robert Covington,1610612755,Philadelphia 76ers,1,4,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-63,249,1,0,20180421,0,MIA,PHI
Shot Chart Detail,41700124,358,203496,Robert Covington,1610612755,Philadelphia 76ers,2,2,34,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,-31,1,1,20180421,1,MIA,PHI
Shot Chart Detail,41700124,601,203496,Robert Covington,1610612755,Philadelphia 76ers,4,10,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,14,1,0,20180421,0,MIA,PHI
Shot Chart Detail,41700125,71,203496,Robert Covington,1610612755,Philadelphia 76ers,1,7,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,3,1,1,20180424,1,PHI,MIA
Shot Chart Detail,41700125,137,203496,Robert Covington,1610612755,Philadelphia 76ers,1,2,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,152,204,1,0,20180424,0,PHI,MIA
Shot Chart Detail,41700125,244,203496,Robert Covington,1610612755,Philadelphia 76ers,2,6,44,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,5,1,1,20180424,1,PHI,MIA
Shot Chart Detail,41700125,277,203496,Robert Covington,1610612755,Philadelphia 76ers,2,5,3,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,5,1,0,20180424,0,PHI,MIA
Shot Chart Detail,41700125,387,203496,Robert Covington,1610612755,Philadelphia 76ers,3,10,8,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,239,27,1,0,20180424,0,PHI,MIA
Shot Chart Detail,41700125,402,203496,Robert Covington,1610612755,Philadelphia 76ers,3,9,20,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,38,1,1,20180424,1,PHI,MIA
Shot Chart Detail,41700125,409,203496,Robert Covington,1610612755,Philadelphia 76ers,3,8,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,227,104,1,0,20180424,0,PHI,MIA
Shot Chart Detail,41700125,460,203496,Robert Covington,1610612755,Philadelphia 76ers,3,6,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,228,103,1,1,20180424,1,PHI,MIA
Shot Chart Detail,41700125,497,203496,Robert Covington,1610612755,Philadelphia 76ers,3,3,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,153,1,0,20180424,0,PHI,MIA
Shot Chart Detail,41700125,609,203496,Robert Covington,1610612755,Philadelphia 76ers,4,7,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,7,1,0,20180424,0,PHI,MIA
Shot Chart Detail,41700211,44,203496,Robert Covington,1610612755,Philadelphia 76ers,1,8,12,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,-4,1,0,20180430,0,BOS,PHI
Shot Chart Detail,41700211,61,203496,Robert Covington,1610612755,Philadelphia 76ers,1,6,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,22,1,0,20180430,0,BOS,PHI
Shot Chart Detail,41700211,247,203496,Robert Covington,1610612755,Philadelphia 76ers,2,4,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-46,247,1,0,20180430,0,BOS,PHI
Shot Chart Detail,41700211,368,203496,Robert Covington,1610612755,Philadelphia 76ers,3,6,11,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,13,29,1,0,20180430,0,BOS,PHI
Shot Chart Detail,41700211,372,203496,Robert Covington,1610612755,Philadelphia 76ers,3,5,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,170,190,1,0,20180430,0,BOS,PHI
Shot Chart Detail,41700211,532,203496,Robert Covington,1610612755,Philadelphia 76ers,4,8,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,124,227,1,0,20180430,0,BOS,PHI
Shot Chart Detail,41700212,45,203496,Robert Covington,1610612755,Philadelphia 76ers,1,8,14,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,19,1,1,20180503,0,BOS,PHI
Shot Chart Detail,41700212,100,203496,Robert Covington,1610612755,Philadelphia 76ers,1,3,43,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,29,45,1,0,20180503,0,BOS,PHI
Shot Chart Detail,41700212,176,203496,Robert Covington,1610612755,Philadelphia 76ers,2,11,7,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,10,1,1,20180503,1,BOS,PHI
Shot Chart Detail,41700212,243,203496,Robert Covington,1610612755,Philadelphia 76ers,2,6,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-187,189,1,1,20180503,0,BOS,PHI
Shot Chart Detail,41700212,250,203496,Robert Covington,1610612755,Philadelphia 76ers,2,5,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-74,255,1,0,20180503,0,BOS,PHI
Shot Chart Detail,41700212,254,203496,Robert Covington,1610612755,Philadelphia 76ers,2,5,22,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,6,1,1,20180503,1,BOS,PHI
Shot Chart Detail,41700212,342,203496,Robert Covington,1610612755,Philadelphia 76ers,3,11,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,204,1,0,20180503,0,BOS,PHI
Shot Chart Detail,41700212,363,203496,Robert Covington,1610612755,Philadelphia 76ers,3,9,15,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20180503,0,BOS,PHI
Shot Chart Detail,41700212,365,203496,Robert Covington,1610612755,Philadelphia 76ers,3,9,13,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-16,38,1,0,20180503,0,BOS,PHI
Shot Chart Detail,41700212,444,203496,Robert Covington,1610612755,Philadelphia 76ers,3,2,45,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,43,189,1,1,20180503,1,BOS,PHI
Shot Chart Detail,41700212,513,203496,Robert Covington,1610612755,Philadelphia 76ers,4,9,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-159,222,1,1,20180503,1,BOS,PHI
Shot Chart Detail,41700212,534,203496,Robert Covington,1610612755,Philadelphia 76ers,4,8,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,8,1,0,20180503,0,BOS,PHI
Shot Chart Detail,41700212,548,203496,Robert Covington,1610612755,Philadelphia 76ers,4,7,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-131,246,1,1,20180503,1,BOS,PHI
Shot Chart Detail,41700212,585,203496,Robert Covington,1610612755,Philadelphia 76ers,4,3,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-214,167,1,0,20180503,0,BOS,PHI
Shot Chart Detail,41700212,615,203496,Robert Covington,1610612755,Philadelphia 76ers,4,1,11,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,1,20180503,1,BOS,PHI
Shot Chart Detail,41700213,26,203496,Robert Covington,1610612755,Philadelphia 76ers,1,9,33,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20180505,0,PHI,BOS
Shot Chart Detail,41700213,30,203496,Robert Covington,1610612755,Philadelphia 76ers,1,9,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,225,90,1,0,20180505,0,PHI,BOS
Shot Chart Detail,41700213,53,203496,Robert Covington,1610612755,Philadelphia 76ers,1,6,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-29,270,1,0,20180505,0,PHI,BOS
Shot Chart Detail,41700213,64,203496,Robert Covington,1610612755,Philadelphia 76ers,1,6,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-165,204,1,0,20180505,0,PHI,BOS
Shot Chart Detail,41700213,76,203496,Robert Covington,1610612755,Philadelphia 76ers,1,4,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,177,189,1,0,20180505,0,PHI,BOS
Shot Chart Detail,41700213,176,203496,Robert Covington,1610612755,Philadelphia 76ers,2,9,14,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,17,1,0,20180505,0,PHI,BOS
Shot Chart Detail,41700213,351,203496,Robert Covington,1610612755,Philadelphia 76ers,3,9,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,107,229,1,0,20180505,0,PHI,BOS
Shot Chart Detail,41700213,392,203496,Robert Covington,1610612755,Philadelphia 76ers,3,6,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-124,125,1,0,20180505,0,PHI,BOS
Shot Chart Detail,41700214,131,203496,Robert Covington,1610612755,Philadelphia 76ers,1,2,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,19,253,1,0,20180507,0,PHI,BOS
Shot Chart Detail,41700214,144,203496,Robert Covington,1610612755,Philadelphia 76ers,1,1,38,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-44,90,1,0,20180507,0,PHI,BOS
Shot Chart Detail,41700214,468,203496,Robert Covington,1610612755,Philadelphia 76ers,3,2,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-199,195,1,0,20180507,0,PHI,BOS
Shot Chart Detail,41700214,484,203496,Robert Covington,1610612755,Philadelphia 76ers,3,1,51,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,3,1,0,20180507,0,PHI,BOS
Shot Chart Detail,41700214,539,203496,Robert Covington,1610612755,Philadelphia 76ers,4,10,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,202,179,1,1,20180507,1,PHI,BOS
Shot Chart Detail,41700214,554,203496,Robert Covington,1610612755,Philadelphia 76ers,4,9,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,195,188,1,0,20180507,0,PHI,BOS
Shot Chart Detail,41700214,601,203496,Robert Covington,1610612755,Philadelphia 76ers,4,6,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-79,271,1,0,20180507,0,PHI,BOS
Shot Chart Detail,41700215,128,203496,Robert Covington,1610612755,Philadelphia 76ers,1,2,24,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,135,21,1,0,20180509,0,BOS,PHI
Shot Chart Detail,41700215,244,203496,Robert Covington,1610612755,Philadelphia 76ers,2,5,31,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,8,1,0,20180509,0,BOS,PHI
Shot Chart Detail,41700215,249,203496,Robert Covington,1610612755,Philadelphia 76ers,2,5,2,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,8,1,1,20180509,1,BOS,PHI
Shot Chart Detail,41700215,543,203496,Robert Covington,1610612755,Philadelphia 76ers,4,11,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-37,278,1,0,20180509,0,BOS,PHI
Shot Chart Detail,41700215,577,203496,Robert Covington,1610612755,Philadelphia 76ers,4,9,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,154,269,1,1,20180509,1,BOS,PHI
